id,State_Code,State_Name,City,Zip_Code,ALand,AWater,Mean
1024606,1,Alabama,Double Springs,35553,471342813,13274862,39763
1024616,1,Alabama,Haleyville,35565,184358361,787177,36736
102466,1,Alabama,Homewood,35209,3372196,78924,82907
102476,1,Alabama,Leeds,35094,12786477,133297,42947
102486,1,Alabama,Birmingham,35220,7511055,70529,72958
102496,1,Alabama,Gardendale,35071,40159982,0,64478
102506,1,Alabama,Graysville,35073,56885352,537614,52012
102516,1,Alabama,Irondale,35210,26558605,354052,62219
102526,1,Alabama,Birmingham,35243,12429198,42051,140732
102536,1,Alabama,Midfield,35228,4006150,0,30586
102546,1,Alabama,Bessemer,35022,34033783,463549,96563
102556,1,Alabama,Hoover,35226,18071006,173459,118301
10256,1,Alabama,Brent,35034,691793540,3983687,50506
102566,1,Alabama,Florence,35630,8653066,2906570,40060
102576,1,Alabama,Florence,35634,123190580,594938,59353
102586,1,Alabama,Trinity,35673,117628141,989972,50843
102596,1,Alabama,Auburn,36830,2907181,14935,40521
1026,1,Alabama,Elmore,36025,8020338,60048,75875
102606,1,Alabama,Opelika,36801,4310558,34936,30665
102616,1,Alabama,Opelika,36804,165626066,864333,55067
102626,1,Alabama,Athens,35611,10362596,11461,42963
102636,1,Alabama,Hayneville,36040,408826352,1225673,26622
102646,1,Alabama,Tuskegee,36083,7583956,405124,36412
102656,1,Alabama,Huntsville,35810,1995502,0,42294
10266,1,Alabama,Remlap,35133,203716769,1004680,54667
102666,1,Alabama,Huntsville,35816,2365766,0,36376
102676,1,Alabama,Huntsville,35801,2259086,0,79587
102686,1,Alabama,Huntsville,35802,5765482,14747,94067
102696,1,Alabama,Huntsville,35811,108073369,583742,77787
102706,1,Alabama,Huntsville,35806,12924198,54647,116068
102716,1,Alabama,Madison,35758,10927370,11607,97765
102726,1,Alabama,Dixons Mills,36736,286336268,54771,45191
102736,1,Alabama,Winfield,35594,154499292,310617,56133
102746,1,Alabama,Guntersville,35976,43587610,22086593,43988
102756,1,Alabama,Mobile,36603,1589550,15221,22203
10276,1,Alabama,Georgiana,36033,352261684,177369,52208
102766,1,Alabama,Mobile,36603,1043100,0,55238
102776,1,Alabama,Mobile,36605,5320481,984861,46324
102786,1,Alabama,Mobile,36607,3193386,0,28217
102796,1,Alabama,Mobile,36608,5552352,27672,101118
102806,1,Alabama,Mobile,36608,1900631,0,0
102816,1,Alabama,Mobile,36693,7475705,83074,71008
102826,1,Alabama,Chickasaw,36611,981169,0,26337
102836,1,Alabama,Semmes,36575,25915097,46015,48430
102846,1,Alabama,Mobile,36695,8957994,72201,75214
102856,1,Alabama,Mobile,36619,17212873,25319,43982
10286,1,Alabama,Anniston,36207,12116269,23502,59980
102866,1,Alabama,Prichard,36610,1748287,0,25820
102876,1,Alabama,Uriah,36480,427194441,5527227,44326
102886,1,Alabama,Montgomery,36108,3561874,6703,31018
102896,1,Alabama,Montgomery,36111,3213699,0,54451
102906,1,Alabama,Montgomery,36108,10571245,10928,33100
102916,1,Alabama,Montgomery,36117,3690069,13893,46649
102926,1,Alabama,Montgmomery,36109,9905497,37080,30257
102936,1,Alabama,Ramer,36069,322817898,1399522,46816
102946,1,Alabama,Decatur,35601,5750081,112655,23165
102956,1,Alabama,Decatur,35603,4144053,2397,74890
10296,1,Alabama,Jacksonville,36265,41129558,487657,54250
102966,1,Alabama,Eva,35621,247422337,923083,54365
102976,1,Alabama,Aliceville,35442,936899340,19721381,34635
102986,1,Alabama,Woodland,36280,259326168,155664,47083
102996,1,Alabama,Phenix City,36869,20360276,103449,39045
201360,2,Alaska,Alakanuk,99554,76485032,26008972,40008
201370,2,Alaska,Anderson,99744,113285111,9169124,93374
201380,2,Alaska,Barrow,99723,48786920,6890236,94285
201390,2,Alaska,Buckland,99727,3640031,417369,63175
201400,2,Alaska,Chevak,99563,2562639,54920,51011
201410,2,Alaska,Chuathbaluk,99557,8976837,4460271,48313
201420,2,Alaska,Copper Center,99573,32391024,0,57085
201430,2,Alaska,Dillingham,99576,86946428,7195792,79728
201440,2,Alaska,Eielson Afb,99702,76750273,3708848,68267
201450,2,Alaska,False Pass,99583,69890025,106542449,71796
201460,2,Alaska,Homer,99603,324760949,7471113,76885
201470,2,Alaska,Fairbanks,99709,222739445,95236,97802
201480,2,Alaska,Healy,99743,1779228859,525614,95667
201490,2,Alaska,Hughes,99745,7799108,0,47031
201500,2,Alaska,Kaktovik,99747,1869960,583166,62545
201510,2,Alaska,Kiana,99749,482353,0,58463
201520,2,Alaska,Kodiak,99615,9003031,4042002,74363
201530,2,Alaska,Kwethluk,99621,26047286,4035211,55482
201540,2,Alaska,Ketchikan,99901,1434002,200593,0
201550,2,Alaska,Mekoryuk,99630,16491474,14094,43471
201560,2,Alaska,Haines,99827,31359224,62881,101864
201570,2,Alaska,Allakaket,99720,6350272,978129,33847
201580,2,Alaska,Noatak,99761,41968766,1778545,65682
201590,2,Alaska,Sheldon Point,99666,31421019,16447187,58004
201600,2,Alaska,Petersburg,99833,114295601,3884325,79191
201610,2,Alaska,Anchorage,99501,395024280,6304383,77110
201620,2,Alaska,Port Protection,99950,9645413,475410,39794
201630,2,Alaska,St. George,99591,90002615,382165049,67102
201640,2,Alaska,Selawik,99770,7582133,3060641,55786
201650,2,Alaska,Skagway,99840,24478109,123838,81352
201660,2,Alaska,Stevens Village,99774,30141336,4265921,20652
201670,2,Alaska,Tanana,99777,28595093,12025525,51237
201680,2,Alaska,Glennallen,99588,117291576,3076197,0
201690,2,Alaska,Unalakleet,99684,9411703,6659734,73951
201700,2,Alaska,Delta Junction,99737,18298887,0,242857
202107,2,Alaska,Ketchikan,99901,12523988591,4646176559,97685
202117,2,Alaska,Egegik,99579,60735993529,24532276414,62733
202127,2,Alaska,Wasilla,99687,55682951,803774,84692
202137,2,Alaska,Wasilla,99654,18404160,1898395,95014
202147,2,Alaska,Kiana,99749,91632669709,11015018371,58546
202157,2,Alaska,Tok,99780,46851045720,375897419,54967
202167,2,Alaska,Takotna,99675,81773510673,1282015312,53751
20217,2,Alaska,Anchorage,99508,2494426,0,64869
202177,2,Alaska,Chugiak,99567,168793575,15079525,133300
202187,2,Alaska,Eagle River,99577,14753110,260379,109312
202197,2,Alaska,Anchorage,99501,2371512,9966854,46024
202207,2,Alaska,Anchorage,99504,1979230,0,62940
202217,2,Alaska,Anchorage,99504,2936374,0,77951
202227,2,Alaska,Anchorage,99508,2338007,0,77947
202237,2,Alaska,Anchorage,99501,1749931,0,62693
202247,2,Alaska,Anchorage,99517,2720664,6843539,128395
202257,2,Alaska,Anchorage,99508,3335293,36177,117755
202267,2,Alaska,Anchorage,99508,4978010,175004,83006
20227,2,Alaska,Anchorage,99508,2163759,0,92042
202277,2,Alaska,Anchorage,99504,2525341,102891,97885
202287,2,Alaska,Anchorage,99507,1748053,0,89946
202297,2,Alaska,Anchorage,99503,4483867,0,71733
202307,2,Alaska,Anchorage,99517,1612672,0,58345
202317,2,Alaska,Anchorage,99502,50814201,225502518,115266
202327,2,Alaska,Anchorage,99502,4184086,19798,95568
202337,2,Alaska,Anchorage,99518,4577740,0,86400
202347,2,Alaska,Anchorage,99507,2731183,0,81726
202357,2,Alaska,Anchorage,99515,7416313,22755652,92426
202367,2,Alaska,Anchorage,99507,1978662,0,82394
20237,2,Alaska,Anchorage,99517,1612672,0,70573
202377,2,Alaska,Anchorage,99516,3601953,0,144635
202387,2,Alaska,Girdwood,99587,1404917227,154085085,94928
202397,2,Alaska,Bethel,99559,567034388,27957930,90822
202407,2,Alaska,Dillingham,99576,409651993,7194810,92923
202417,2,Alaska,Fairbanks,99701,3313124,0,69802
202427,2,Alaska,Fairbanks,99709,4661153,272144,61158
202437,2,Alaska,Fairbanks,99701,37463502,13613806,96348
202447,2,Alaska,Fairbanks,99709,81642676,241746,84823
202457,2,Alaska,North Pole,99705,127539635,2040600,98668
202467,2,Alaska,Fairbanks,99701,10793443952,36091544,72074
20247,2,Alaska,Anchorage,99507,2731183,0,97038
202477,2,Alaska,Hoonah,99829,16962765542,7798365244,65020
202487,2,Alaska,Juneau,99801,7489229,36094,92293
202497,2,Alaska,Juneau,99801,4928827968,522293742,81155
202507,2,Alaska,Moose Pass,99631,4422858736,257016265,89805
202517,2,Alaska,Kenai,99611,74051354,139942927,66103
202527,2,Alaska,Nikolaevsk,99556,1502551013,1396368032,56071
202537,2,Alaska,Fritz Creek,99603,521288307,76418835,82980
202547,2,Alaska,Ketchikan,99901,13478407,1172057,75033
202557,2,Alaska,Larsen Bay,99624,16864705570,14145351190,84545
202567,2,Alaska,Saint Mary's,99658,44240303738,6712008759,49429
20257,2,Alaska,Anchorage,99516,85707800,11963944,159063
202577,2,Alaska,Palmer,99645,392213426,2096459,89437
202587,2,Alaska,Wasilla,99687,55682951,803774,81463
202597,2,Alaska,Wasilla,99645,137183317,1549300,78371
202607,2,Alaska,Wasilla,99654,12673363,2026311,93393
202617,2,Alaska,Palmer,99645,409022670,76506432,96211
202627,2,Alaska,Nome,99762,1908739435,562656735,96042
202637,2,Alaska,Kiana,99749,91632669709,11015018371,57070
202647,2,Alaska,Petersburg,99833,7556529587,2399243232,77876
202657,2,Alaska,Metlakatla,99926,343946421,213611590,69964
202667,2,Alaska,Sitka,99835,17109651,32661843,80041
20267,2,Alaska,Fairbanks,99701,4544912,92072,57814
202677,2,Alaska,Copper Center,99573,63955230470,1214891934,50328
202687,2,Alaska,Tatitlek,99677,11061417352,8935051233,98618
202697,2,Alaska,Huslia,99746,87632823349,1454452360,40950
2027,2,Alaska,Eagle River,99577,9185110,0,100792
20277,2,Alaska,Fairbanks,99701,63667440,659397,99901
20287,2,Alaska,Hoonah,99829,16962765542,7798365244,67572
20297,2,Alaska,Sterling,99672,5013807116,446120951,81749
401539,4,Arizona,Sells,85634,1996741,0,58579
401549,4,Arizona,Eloy,85131,15901047,186302,51765
401559,4,Arizona,Littlefield,86432,21799318,0,56286
401569,4,Arizona,Bowie,85605,4393141,0,35045
401579,4,Arizona,Tuba City,86045,48495778,43135,41489
401589,4,Arizona,Tucson,85739,36546383,0,61934
401599,4,Arizona,Chinle,86503,61541732,27332,27046
401609,4,Arizona,Kingman,86401,8604897,0,104815
401619,4,Arizona,Globe,85501,19032541,3749,112500
401629,4,Arizona,Globe,85501,2138576,0,172052
401639,4,Arizona,Yuma,85364,314190,0,41087
401649,4,Arizona,Globe,85501,8926975,0,98549
401659,4,Arizona,Polacca,86042,40759648,20871,39442
401669,4,Arizona,Flagstaff,86001,19798069,0,122937
401679,4,Arizona,Gilbert,85295,176124143,510475,94418
401689,4,Arizona,Dolan Springs,86441,44522908,1066005,0
401699,4,Arizona,Winkelman,85292,3277192,20294,39634
401709,4,Arizona,Holbrook,86025,26925538,784,34976
401719,4,Arizona,Kayenta,86033,34116189,163261,40895
401729,4,Arizona,Kykotsmovi,86039,43824456,30639,38972
401739,4,Arizona,Littlefield,86432,30994033,0,74202
401749,4,Arizona,Sells,85634,10970122,0,25541
401759,4,Arizona,Dolan Springs,86441,80386657,0,30685
401769,4,Arizona,Mohave Valley,86440,1937625,0,49684
401779,4,Arizona,Temp,85282,53915279,52011,41648
401789,4,Arizona,Payson,85541,1271640,390,53625
401799,4,Arizona,Payson,85547,50110915,18653,52431
401809,4,Arizona,Pima,85543,17169776,116004,55575
401819,4,Arizona,Douglas,85608,4825985,1270,23530
401829,4,Arizona,Somerton,85350,290861,0,25662
401839,4,Arizona,Tonto Basin,85553,6966992,22644,39704
401849,4,Arizona,Green Valley,85614,81484003,0,77054
401859,4,Arizona,San Manuel,85631,53673060,78904,51403
401869,4,Arizona,Second Mesa,86043,103921612,38150,38280
401879,4,Arizona,Sierra Vista,85635,394277330,678788,69646
401889,4,Arizona,Eagar,85925,29847566,422096,45103
401899,4,Arizona,Surprise,85374,28151296,8243,55736
401909,4,Arizona,Roll,85347,4979033,0,48130
401919,4,Arizona,Winslow,86047,1107069,0,30660
401929,4,Arizona,Superior,85273,15700609,0,72207
401939,4,Arizona,Page,86040,43569855,0,54968
401949,4,Arizona,Cottonwood,86326,18030574,0,56440
401959,4,Arizona,Wellton,85356,1656151,0,38080
401969,4,Arizona,Ajo,85321,23195005,0,56385
401979,4,Arizona,Mohave Valley,86440,12784253,98504,39957
401989,4,Arizona,Yarnell,85362,22855950,0,36012
4021003,4,Arizona,Gilbert,85298,23960865,0,119002
4021013,4,Arizona,Queen Creek,85242,7772321,3209,130704
4021023,4,Arizona,Fountain Hills,85268,99968321,934540,50747
402103,4,Arizona,Morenci,85540,319216540,7585923,76501
4021033,4,Arizona,Dolan Springs,86441,610160199,9604,29436
4021043,4,Arizona,Bullhead City,86442,5993003,0,40865
4021053,4,Arizona,Bullhead City,86439,9934226,0,55714
4021063,4,Arizona,Lake Havasu City,86406,6220572,0,60355
4021073,4,Arizona,Pinon,86510,1013396605,115596,30932
4021083,4,Arizona,Shonto,86054,1687283615,333845,40332
4021093,4,Arizona,Lakeside,85929,15826303,80842,66618
4021103,4,Arizona,Show Low,85901,527773003,1821280,46321
4021113,4,Arizona,Tucson,85701,1113456,0,50620
4021123,4,Arizona,Tucson,85716,2429820,0,42399
402113,4,Arizona,Ehrenberg,85334,1583765313,0,0
4021133,4,Arizona,Tucson,85713,2781210,0,36960
4021143,4,Arizona,Tucson,85716,1126151,0,29100
4021153,4,Arizona,Tucson,85716,2250340,0,31743
4021163,4,Arizona,Tucson,85711,1317492,0,41993
4021173,4,Arizona,Tucson,85706,2418537,0,42669
4021183,4,Arizona,Tucson,85715,2292434,0,65342
4021193,4,Arizona,Tucson,85748,2584014,0,83575
4021203,4,Arizona,Tucson,85710,3745088,0,111983
4021213,4,Arizona,Vail,85641,1057208,0,85403
4021223,4,Arizona,Corona,85641,778835299,0,71769
402123,4,Arizona,Sun City,85373,3907853,0,52042
4021233,4,Arizona,Green Valley,85622,135232009,0,81394
4021243,4,Arizona,Green Valley,85614,3743826,0,42482
4021253,4,Arizona,Sahuarita,85629,8579759,0,85037
4021263,4,Arizona,Tucson,85745,2769008,0,78314
4021273,4,Arizona,Tucson,85743,4848790,113798,69154
4021283,4,Arizona,Tucson,85705,1844452,0,31177
4021293,4,Arizona,Tucson,85704,3464391,0,61881
40213,4,Arizona,St Johns,85936,5159164618,5391714,47256
4021303,4,Arizona,Tucson,85704,2416112,0,88549
4021313,4,Arizona,Tucson,85755,22256526,0,117775
4021323,4,Arizona,Tucson,85718,9371008,0,103565
402133,4,Arizona,Surprise,85387,2180184,0,77691
4021333,4,Arizona,Tucson,85750,6827714,0,102169
4021343,4,Arizona,Tucson,85701,288736407,0,38145
4021353,4,Arizona,Florence,85132,5434188,0,61313
4021363,4,Arizona,Apache Junction,85220,2515241,0,38860
4021373,4,Arizona,Oracle,85623,93778024,695,80766
4021383,4,Arizona,Casa Grande,85222,25889147,0,55664
4021393,4,Arizona,Casa Grande,85222,20853917,0,70255
4021403,4,Arizona,Mesa,85204,5303999,32323,79505
4021413,4,Arizona,Picacho,85241,834066473,326576,54716
4021423,4,Arizona,Nogales,85621,576543866,1540696,59894
402143,4,Arizona,Buckeye,85322,661453568,125164,84867
4021433,4,Arizona,Prescott,86305,44019887,1131532,65618
4021443,4,Arizona,Prescott Valley,86312,17186621,0,42560
4021453,4,Arizona,Bagdad,86321,1358885864,57427,86089
4021463,4,Arizona,Sedona,86351,32415088,0,75600
4021473,4,Arizona,Yuma,85364,1604891,15347,36499
4021483,4,Arizona,Yuma,85364,2315470,7692,55147
4021493,4,Arizona,Yuma,85366,2193247,11598,50898
4021503,4,Arizona,Yuma,85364,20842462,0,64052
4021513,4,Arizona,San Luis,85349,2898375,0,39969
4021523,4,Arizona,Dateland,85333,1854978380,139619,0
402153,4,Arizona,El Mirage,85335,3955451,93784,61099
4021533,4,Arizona,Fort Defiance,86504,792172786,627645,32392
4021543,4,Arizona,Chinle,86503,502006328,266179,46921
4021553,4,Arizona,Ganado,86505,1493024595,1594278,26791
4021563,4,Arizona,Ft. Defiance,86504,109583676,39384,47873
4021573,4,Arizona,Eagar,85925,1378293059,6392534,53868
4021583,4,Arizona,Bowie,85605,3425801451,1088239,44590
4021593,4,Arizona,Benson,85602,18668674,9482,48145
4021603,4,Arizona,Pomerene,85627,1670157893,848039,54157
4021613,4,Arizona,Tucson,85712,33689602,1206,23169
4021623,4,Arizona,Douglas,85607,1901876,0,32972
402163,4,Arizona,Litchfield Park,85340,3850676,11138,74173
4021633,4,Arizona,Hereford,85615,329303180,2659035,49029
4021643,4,Arizona,Ft Huachuca,85670,136670104,33582,0
4021653,4,Arizona,Sierra Vista,85635,3265430,0,53945
4021663,4,Arizona,Sierra Vista,85635,63721335,496677,63928
4021673,4,Arizona,Sierra Vista,85650,18660062,0,134124
4021683,4,Arizona,Hereford,85615,561289327,626172,59741
4021693,4,Arizona,Flagstaff,86004,2739349,0,92626
4021703,4,Arizona,Flagstaff,86004,54478994,58029,142894
4021713,4,Arizona,Page,86040,40115836,1859,85839
4021723,4,Arizona,Flagstaff,86001,6266288,0,29332
402173,4,Arizona,Goodyear,85338,14503084,13707,57663
4021733,4,Arizona,Winslow,86047,6918879825,32132956,74749
4021743,4,Arizona,Page,86040,249869455,894405,59056
4021753,4,Arizona,Flagstaff,86001,4751167817,5615321,64934
4021763,4,Arizona,Kaibeto,86053,2383458616,463130,68234
4021773,4,Arizona,Tuba City,86045,3952392592,8028372,49567
4021783,4,Arizona,Pine,85544,460049958,200020,64766
4021793,4,Arizona,Payson,85541,680561797,518188,43664
4021803,4,Arizona,Miami,85539,641266641,21511753,45393
4021813,4,Arizona,Globe,85501,23708891,55954,70289
4021823,4,Arizona,San Carlos,85550,2612741636,23878429,51691
402183,4,Arizona,Surprise,85379,2592282,0,86779
4021833,4,Arizona,Thatcher,85552,21266178,1464121,64852
4021843,4,Arizona,Safford,85546,5068385,0,52828
4021853,4,Arizona,Phoenix,85009,930847320,6790078,68506
4021863,4,Arizona,Thatcher,85552,1145307912,2933485,33315
4021873,4,Arizona,Ehrenberg,85334,1650800782,0,38049
4021883,4,Arizona,Parker,85344,993669983,9272411,27839
4021893,4,Arizona,Cave Creek,85327,26522834,15824,76076
4021903,4,Arizona,Surprise,85378,6349981,7599,47361
4021913,4,Arizona,Surprise,85374,3767797,0,66648
4021923,4,Arizona,Morristown,85342,455877214,124882,67211
402193,4,Arizona,Surprise,85379,36407150,86468,89512
4021933,4,Arizona,Surprise,85387,5574808,0,55960
4021943,4,Arizona,Surprise,85388,3574011,0,100613
4021953,4,Arizona,Surprise,85374,7763729,0,61390
4021963,4,Arizona,Surprise,85374,2666330,6363,51719
4021973,4,Arizona,Buckeye,85322,661453568,125164,78570
4021983,4,Arizona,Buckeye,85326,12998136,0,64123
4021993,4,Arizona,Buckeye,85326,58772825,0,69209
4022003,4,Arizona,Surprise,85378,3677181,2937,35059
4022013,4,Arizona,El Mirage,85335,1300252,0,62587
4022023,4,Arizona,Phoenix,85018,15255642,4015,70546
402203,4,Arizona,Peoria,85382,3332748,30221,45443
4022033,4,Arizona,Litchfield Park,85340,4578974,9845,75997
4022043,4,Arizona,Litchfield Park,85340,7737659,8777,74862
4022053,4,Arizona,Goodyear,85338,7669232,12435,57318
4022063,4,Arizona,Glendale,85308,2602089,0,68634
4022073,4,Arizona,Surprise,85374,2673903,0,52098
4022083,4,Arizona,Surprise,85379,2560346,6830,68223
4022093,4,Arizona,Surprise,85374,2560329,0,74805
4022103,4,Arizona,Surprise,85379,10285062,19758,94206
4022113,4,Arizona,El Mirage,85335,2133079,0,53722
4022123,4,Arizona,Glendale,85031,2569554,0,34126
402213,4,Arizona,Peoria,85381,2435718,0,41322
4022133,4,Arizona,Avondale,85323,3938541,0,36663
4022143,4,Arizona,Youngtown,85363,4013779,283181,46831
4022153,4,Arizona,Peoria,85382,4182254,21972,49033
4022163,4,Arizona,Glendale,85306,2349958,9988,78406
4022173,4,Arizona,Peoria,85382,2967570,0,97948
4022183,4,Arizona,El Mirage,85335,2591702,16185,41673
4022193,4,Arizona,Phoenix,60048,4852622,26239,49075
4022203,4,Arizona,Peoria,85345,2609055,0,62982
4022213,4,Arizona,Phoenix,60048,2280448,9521,45412
4022223,4,Arizona,Peoria,85345,2157868,1691,59615
402223,4,Arizona,Peoria,85345,2569200,0,50209
4022233,4,Arizona,Phoenix,85037,2616802,30363,58722
4022243,4,Arizona,Phoenix,85037,1297867,0,47200
4022253,4,Arizona,Avondale,85323,1860792,80425,78317
4022263,4,Arizona,Chandler,85286,3873524,7991,69214
4022273,4,Arizona,Tolleson,85353,9542937,17732,62737
4022283,4,Arizona,Avondale,85323,954054,0,45979
4022293,4,Arizona,Glendale,85302,2487695,0,57211
40223,4,Arizona,Pomerene,85627,1670157893,848039,59980
4022303,4,Arizona,Glendale,85302,2572026,0,43142
4022313,4,Arizona,Glendale,85302,1832032,0,42951
